id,company,brand,product,age_segment,event_type,event_date,campaign_name,summary,target,message,talent,channel,marketing_intent,importance,confidence,fact_json,inference_json,source_documents_json,campaign_key
54,江崎グリコ,アイクレオ バランスミルク,アイクレオ バランスミルク,0-1,PR_ACTIVITY,2026-06-03,,"「アイクレオ 赤ちゃんミルク」と「cotote(コトテ)」、イエローリボン「ベスト・ファーザー賞」認定商品に選定 - PR TIMES: 「アイクレオ 赤ちゃんミルク」と「cotote(コトテ)」、イエローリボン「ベスト・ファーザー賞」認定商品に選定 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFB0QmpXdFMyYmU2WG5zOFB6WG5WLUZhSVpkWHpHek5iUlZqZ2VPX1...",乳幼児の保護者,アイクレオ 赤ちゃんミルク,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""「アイクレオ 赤ちゃんミルク」と「cotote(コトテ)」、イエローリボン「ベスト・ファーザー賞」認定商品に選定 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTFB0QmpXdFMyYmU2WG5zOFB6WG5WLUZhSVpkWHpHek5iUlZqZ2VPX1Z0RGhOS1Vud1U4RGZjLUl6aG10bnZuTk5GMERITWt3Q3B4SjQ4blhSUmlnVEVCWHRTZHRJNFdKNDR5WVE?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-06-03"", ""matched_text"": ""「アイクレオ 赤ちゃんミルク」と「cotote(コトテ)」、イエローリボン「ベスト・ファーザー賞」認定商品に選定 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTFB0QmpXdFMyYmU2WG5zOFB6WG5WLUZhSVpkWHpHek5iUlZqZ2VPX1Z0RGhOS1Vud1U4RGZjLUl6aG10bnZuTk5GMERITWt3Q3B4SjQ4blhSUmlnVEVCWHRTZHRJNFdKNDR5WVE?oc=5\"" target=\""_blank\"">「アイクレオ 赤ちゃんミルク」と「cotote(コトテ)」、イエローリボン「ベスト・ファーザー賞」認定商品に選定</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[69],1b22f72df8ee6276
55,森永乳業,はぐくみ,森永はぐくみ,0-1,PR_ACTIVITY,2026-06-05,「MONOSOLUTIONS」ポリエチレン単一素材つめかえパウチ,"ZACROS、『「MONOSOLUTIONS」ポリエチレン単一素材つめかえパウチ』経済産業省の「プラスチック使用製品設計認定制度」においてフィルム容器で初めての認定を取得 - PR TIMES: ZACROS、『「MONOSOLUTIONS」ポリエチレン単一素材つめかえパウチ』経済産業省の「プラスチック使用製品設計認定制度」においてフィルム容器で初めての認定を取得 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFBUQkh5ekJfdDl6SUFTLWxhb...",乳幼児の保護者,MONOSOLUTIONS,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""ZACROS、『「MONOSOLUTIONS」ポリエチレン単一素材つめかえパウチ』経済産業省の「プラスチック使用製品設計認定制度」においてフィルム容器で初めての認定を取得 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTFBUQkh5ekJfdDl6SUFTLWxhbk1LcTBuM01HU05ULUpOS1JOaTdXVXRxdzNzVmYxNTlyZ29xODEzVkVfN2o2MzZKR2xlY21JSzEyellaUUhwWW5DT3NQTHppc3huc29naFhzNXc?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-06-05"", ""matched_text"": ""ZACROS、『「MONOSOLUTIONS」ポリエチレン単一素材つめかえパウチ』経済産業省の「プラスチック使用製品設計認定制度」においてフィルム容器で初めての認定を取得 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTFBUQkh5ekJfdDl6SUFTLWxhbk1LcTBuM01HU05ULUpOS1JOaTdXVXRxdzNzVmYxNTlyZ29xODEzVkVfN2o2MzZKR2xlY21JSzEyellaUUhwWW5DT3NQTHppc3huc29naFhzNXc?oc=5\"" target=\""_blank\"">ZACROS、『「MONOSOLUTIONS」ポリエチレン単一素材つめかえパウチ』経済産業省の「プラスチック使用製品設計認定制度」においてフィルム容器で初めての認定を取得</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[63],f609c9930ad45784
56,明治,ほほえみ,明治ほほえみ,0-1,PR_ACTIVITY,2026-06-09,,"11月まで待てない！ベビーザらス発、『夏』のブラックフライデー、今年も開催 - PR TIMES: 11月まで待てない！ベビーザらス発、『夏』のブラックフライデー、今年も開催 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFBaaUdHUkpldEJpVWN3WTY5ZGZVeEZPSGFTTFdZVFFGVWhraFh6UjMzUzFZaHZRMlBjZTM1a...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""11月まで待てない！ベビーザらス発、『夏』のブラックフライデー、今年も開催 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTFBaaUdHUkpldEJpVWN3WTY5ZGZVeEZPSGFTTFdZVFFGVWhraFh6UjMzUzFZaHZRMlBjZTM1aEZYN3RwYlhmZGcxSmx2ZE9abkpoOUFVYkxQMkZJelhuMVRZRzJ0aXgzOFVvaGc?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-06-09"", ""matched_text"": ""11月まで待てない！ベビーザらス発、『夏』のブラックフライデー、今年も開催 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTFBaaUdHUkpldEJpVWN3WTY5ZGZVeEZPSGFTTFdZVFFGVWhraFh6UjMzUzFZaHZRMlBjZTM1aEZYN3RwYlhmZGcxSmx2ZE9abkpoOUFVYkxQMkZJelhuMVRZRzJ0aXgzOFVvaGc?oc=5\"" target=\""_blank\"">11月まで待てない！ベビーザらス発、『夏』のブラックフライデー、今年も開催</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[21],d2f705d7c05095c3
57,明治,ほほえみ,明治ほほえみ,0-1,ADVERTISING,2026-06-16,,"2026 上半期 Babiew ベストベビーグッズアワード受賞商品発表！ - PR TIMES: 2026 上半期 Babiew ベストベビーグッズアワード受賞商品発表！ - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE5Ma3JmcHZtbEY1WDlST2RNczcwQ1VkTHZjSGs1S25UUk5JVEV2TDZtb1N2NlFQNnVfRlpkcm...",乳幼児の保護者,,,ニュース/PR,認知拡大とブランド想起の獲得,3,0.72,"{""title"": ""2026 上半期 Babiew ベストベビーグッズアワード受賞商品発表！ - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE5Ma3JmcHZtbEY1WDlST2RNczcwQ1VkTHZjSGs1S25UUk5JVEV2TDZtb1N2NlFQNnVfRlpkcmRuUktzaWRJLXZtemtsTTUzOElQYmZFcm91THoyb1ZDaURheEk3R3I3TEJIMXc?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-06-16"", ""matched_text"": ""2026 上半期 Babiew ベストベビーグッズアワード受賞商品発表！ - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE5Ma3JmcHZtbEY1WDlST2RNczcwQ1VkTHZjSGs1S25UUk5JVEV2TDZtb1N2NlFQNnVfRlpkcmRuUktzaWRJLXZtemtsTTUzOElQYmZFcm91THoyb1ZDaURheEk3R3I3TEJIMXc?oc=5\"" target=\""_blank\"">2026 上半期 Babiew ベストベビーグッズアワード受賞商品発表！</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for ADVERTISING"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[24],ac111e55f9098202
58,明治,ほほえみ,明治ほほえみ,0-1,EVENT,2026-06-18,,"日本初※ビフィズス菌配合の『安心』を味方に。明治ほほえみセミナー体験レポート - ママリ: 日本初※ビフィズス菌配合の『安心』を味方に。明治ほほえみセミナー体験レポート - ママリ <a href=""https://news.google.com/rss/articles/CBMiO0FVX3lxTFBaMkdWZ0pTa2Y2ZkgweWJKZHp5Q05sbUV2UzNQakdrZ0ZaNDZHQUlkX2JJWEhYcVpqSTVN?oc=5...",乳幼児の保護者,,,ニュース/PR,育児接点での信頼形成,3,0.72,"{""title"": ""日本初※ビフィズス菌配合の『安心』を味方に。明治ほほえみセミナー体験レポート - ママリ"", ""url"": ""https://news.google.com/rss/articles/CBMiO0FVX3lxTFBaMkdWZ0pTa2Y2ZkgweWJKZHp5Q05sbUV2UzNQakdrZ0ZaNDZHQUlkX2JJWEhYcVpqSTVN?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-06-18"", ""matched_text"": ""日本初※ビフィズス菌配合の『安心』を味方に。明治ほほえみセミナー体験レポート - ママリ <a href=\""https://news.google.com/rss/articles/CBMiO0FVX3lxTFBaMkdWZ0pTa2Y2ZkgweWJKZHp5Q05sbUV2UzNQakdrZ0ZaNDZHQUlkX2JJWEhYcVpqSTVN?oc=5\"" target=\""_blank\"">日本初※ビフィズス菌配合の『安心』を味方に。明治ほほえみセミナー体験レポート</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">ママリ</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for EVENT"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[51],afa0ecaf3641bca9
59,明治,ほほえみ,明治ほほえみ,0-1,OTHER,2026-07-14,,"乳児用ミルク「明治ほほえみ」が第7回「日本子育て支援大賞2026」を受賞 ～母乳研究に基づく栄養設計と育児シーンに合わせて選べる商品展開が評価～ - meiji.co.jp: 乳児用ミルク「明治ほほえみ」が第7回「日本子育て支援大賞2026」を受賞 ～母乳研究に基づく栄養設計と育児シーンに合わせて選べる商品展開が評価～ - meiji.co.jp <a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTE1IZ1ltTjBpaTNCTVBQaXoxRVl4Ty03Vkx...",0-1歳児の保護者,日本子育て支援大賞2026,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""乳児用ミルク「明治ほほえみ」が第7回「日本子育て支援大賞2026」を受賞 ～母乳研究に基づく栄養設計と育児シーンに合わせて選べる商品展開が評価～ - meiji.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMid0FVX3lxTE1IZ1ltTjBpaTNCTVBQaXoxRVl4Ty03VkxkR2t0YUFxdkdFcWNaVDdxWEJhSm90NkJ0R2NwOFY0VW1SN0s1Z0t2bEEzU3JRY3pjUHotUWNpT0ZWOTVYVW95NGZJTFpmMHc3cGJIWjk0aWJaaEdVcUZr?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-14"", ""matched_text"": ""乳児用ミルク「明治ほほえみ」が第7回「日本子育て支援大賞2026」を受賞 ～母乳研究に基づく栄養設計と育児シーンに合わせて選べる商品展開が評価～ - meiji.co.jp <a href=\""https://news.google.com/rss/articles/CBMid0FVX3lxTE1IZ1ltTjBpaTNCTVBQaXoxRVl4Ty03VkxkR2t0YUFxdkdFcWNaVDdxWEJhSm90NkJ0R2NwOFY0VW1SN0s1Z0t2bEEzU3JRY3pjUHotUWNpT0ZWOTVYVW95NGZJTFpmMHc3cGJIWjk0aWJaaEdVcUZr?oc=5\"" target=\""_blank\"">乳児用ミルク「明治ほほえみ」が第7回「日本子育て支援大賞2026」を受賞 ～母乳研究に基づく栄養設計と育児シーンに合わせて選べる商品展開が評価～</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">meiji.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[25],65ab6c7a4fb26c42
60,明治,ほほえみ,明治ほほえみ,0-1,COLLABORATION,2026-07-14,,"乳児用ミルク「明治ほほえみ」が 第7回「日本子育て支援大賞2026」を受賞 - 共同通信PRワイヤー: 乳児用ミルク「明治ほほえみ」が 第7回「日本子育て支援大賞2026」を受賞 - 共同通信PRワイヤー <a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE4yeU5MMk8wVVVfQk1Ra0ZtMTRLZDBUZ0NrUnprRllFeEVpQUI2ZV9LNkgxdEVJMDdhUkJ...",乳幼児の保護者,日本子育て支援大賞2026,,ニュース/PR,外部ブランドや企画の話題性活用,3,0.72,"{""title"": ""乳児用ミルク「明治ほほえみ」が 第7回「日本子育て支援大賞2026」を受賞 - 共同通信PRワイヤー"", ""url"": ""https://news.google.com/rss/articles/CBMiW0FVX3lxTE4yeU5MMk8wVVVfQk1Ra0ZtMTRLZDBUZ0NrUnprRllFeEVpQUI2ZV9LNkgxdEVJMDdhUkJKUGE2R1ptaWFpZFdlRWRPb0ltUDRvMDZYTzExbkdicWs?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-14"", ""matched_text"": ""乳児用ミルク「明治ほほえみ」が 第7回「日本子育て支援大賞2026」を受賞 - 共同通信PRワイヤー <a href=\""https://news.google.com/rss/articles/CBMiW0FVX3lxTE4yeU5MMk8wVVVfQk1Ra0ZtMTRLZDBUZ0NrUnprRllFeEVpQUI2ZV9LNkgxdEVJMDdhUkJKUGE2R1ptaWFpZFdlRWRPb0ltUDRvMDZYTzExbkdicWs?oc=5\"" target=\""_blank\"">乳児用ミルク「明治ほほえみ」が 第7回「日本子育て支援大賞2026」を受賞</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">共同通信PRワイヤー</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for COLLABORATION"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[50],1634226bd372bde5
61,明治,ほほえみ,明治ほほえみ,0-1,PR_ACTIVITY,2026-07-14,明治ほほえみ,"乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES: 乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1QVmdfd0ViUTRqTnBSMXVaZFdNUGd1eHlacExKd2N6TzFiOUtQUEZST2NKdWdDRl96TE5TRm...",乳幼児の保護者,日本子育て支援大賞2026,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE1QVmdfd0ViUTRqTnBSMXVaZFdNUGd1eHlacExKd2N6TzFiOUtQUEZST2NKdWdDRl96TE5TRmJ0YWtjQl9aU1BHTV9qYkNSY05OMFRIbFBPZkhESEo5ZU5zakJtNmZTQ1h4V1E?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-14"", ""matched_text"": ""乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE1QVmdfd0ViUTRqTnBSMXVaZFdNUGd1eHlacExKd2N6TzFiOUtQUEZST2NKdWdDRl96TE5TRmJ0YWtjQl9aU1BHTV9qYkNSY05OMFRIbFBPZkhESEo5ZU5zakJtNmZTQ1h4V1E?oc=5\"" target=\""_blank\"">乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[52],f5367a2b898f2e5b
62,明治,ステップ,明治ステップ,1-3,PR_ACTIVITY,2026-07-14,明治ほほえみ,"乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES: 乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1QVmdfd0ViUTRqTnBSMXVaZFdNUGd1eHlacExKd2N6TzFiOUtQUEZST2NKdWdDRl96TE5TRm...",乳幼児の保護者,日本子育て支援大賞2026,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE1QVmdfd0ViUTRqTnBSMXVaZFdNUGd1eHlacExKd2N6TzFiOUtQUEZST2NKdWdDRl96TE5TRmJ0YWtjQl9aU1BHTV9qYkNSY05OMFRIbFBPZkhESEo5ZU5zakJtNmZTQ1h4V1E?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-14"", ""matched_text"": ""乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE1QVmdfd0ViUTRqTnBSMXVaZFdNUGd1eHlacExKd2N6TzFiOUtQUEZST2NKdWdDRl96TE5TRmJ0YWtjQl9aU1BHTV9qYkNSY05OMFRIbFBPZkhESEo5ZU5zakJtNmZTQ1h4V1E?oc=5\"" target=\""_blank\"">乳児用ミルク『明治ほほえみ』が第7回「日本子育て支援大賞2026」を受賞</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[59],e1a061960e25e022
63,江崎グリコ,アイクレオ バランスミルク,アイクレオ バランスミルク,0-1,PR_ACTIVITY,2026-07-14,,"双子や三つ子などの多胎児家庭を支援 乳児用液体ミルク「アイクレオ 赤ちゃんミルク」の購入補助支援、７年目へ - PR TIMES: 双子や三つ子などの多胎児家庭を支援 乳児用液体ミルク「アイクレオ 赤ちゃんミルク」の購入補助支援、７年目へ - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE9mVVFOU2ZMS3NDaHJqOWttLW5qMWJDd2xNeFFBWjFlQmh5ZVlNU3lzR...",乳幼児の保護者,アイクレオ 赤ちゃんミルク,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""双子や三つ子などの多胎児家庭を支援 乳児用液体ミルク「アイクレオ 赤ちゃんミルク」の購入補助支援、７年目へ - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE9mVVFOU2ZMS3NDaHJqOWttLW5qMWJDd2xNeFFBWjFlQmh5ZVlNU3lzRWVhZ1ZUVklKYU9Sa0ZjNUdTMDF2cEVQZWxiS2JpMG92NFJWQUF6djQxVVh4RVZad1lmWThBYzU5NVE?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-14"", ""matched_text"": ""双子や三つ子などの多胎児家庭を支援 乳児用液体ミルク「アイクレオ 赤ちゃんミルク」の購入補助支援、７年目へ - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE9mVVFOU2ZMS3NDaHJqOWttLW5qMWJDd2xNeFFBWjFlQmh5ZVlNU3lzRWVhZ1ZUVklKYU9Sa0ZjNUdTMDF2cEVQZWxiS2JpMG92NFJWQUF6djQxVVh4RVZad1lmWThBYzU5NVE?oc=5\"" target=\""_blank\"">双子や三つ子などの多胎児家庭を支援 乳児用液体ミルク「アイクレオ 赤ちゃんミルク」の購入補助支援、７年目へ</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[68],e939d3169a40203b
64,明治,ほほえみ,明治ほほえみ,0-1,OTHER,2026-07-16,,"乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp: 乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp <a href=""https://news.googl...",乳幼児の保護者,十分に備蓄できている,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMid0FVX3lxTFBzSFY5alIwLXJzNmxkV0ZOTHlwNkFZVDJOUUVJMzZHUFVxX29QRHk3NjlJdGgyYTlRcGwyRWRpbExaUlJ6bS01STdzSEFLb1FlRFo4dUoyNlNTRVpHYkpPNHJmZU1ueThDaHVzNlRlWDVuVm1qZTBJ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-16"", ""matched_text"": ""乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp <a href=\""https://news.google.com/rss/articles/CBMid0FVX3lxTFBzSFY5alIwLXJzNmxkV0ZOTHlwNkFZVDJOUUVJMzZHUFVxX29QRHk3NjlJdGgyYTlRcGwyRWRpbExaUlJ6bS01STdzSEFLb1FlRFo4dUoyNlNTRVpHYkpPNHJmZU1ueThDaHVzNlRlWDVuVm1qZTBJ?oc=5\"" target=\""_blank\"">乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[26],6663999599fef43f
65,明治,ステップ,明治ステップ,1-3,OTHER,2026-07-16,,"乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp: 乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp <a href=""https://news.googl...",乳幼児の保護者,十分に備蓄できている,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMid0FVX3lxTFBzSFY5alIwLXJzNmxkV0ZOTHlwNkFZVDJOUUVJMzZHUFVxX29QRHk3NjlJdGgyYTlRcGwyRWRpbExaUlJ6bS01STdzSEFLb1FlRFo4dUoyNlNTRVpHYkpPNHJmZU1ueThDaHVzNlRlWDVuVm1qZTBJ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-07-16"", ""matched_text"": ""乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不安を感じる人は94.6％、ミルク・水の備えに課題 - meiji.co.jp <a href=\""https://news.google.com/rss/articles/CBMid0FVX3lxTFBzSFY5alIwLXJzNmxkV0ZOTHlwNkFZVDJOUUVJMzZHUFVxX29QRHk3NjlJdGgyYTlRcGwyRWRpbExaUlJ6bS01STdzSEFLb1FlRFo4dUoyNlNTRVpHYkpPNHJmZU1ueThDaHVzNlRlWDVuVm1qZTBJ?oc=5\"" target=\""_blank\"">乳幼児ママ・プレママの防災備蓄に関する実態調査 2026 防災意識は高いのに、赤ちゃんの備えは“手薄”に 乳幼児ママ・プレママの98.7％が「防災は重要」 一方、「十分に備蓄できている」はわずか3.4％ ～停電・断水時の授乳に不""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[42],b22f4c44899b10d9
